window_start,window_end,mean,standard_deviation,rms,maximum_error,slope,skewness,kurtosis,autocorrelation_lag1,dominant_frequency_energy,wavelet_detail_energy,dropout_ratio,spike_count
0,30,-1.1338832242657835,0.3685005054786194,1.1922599501825797,1.7512499634820529,0.0015322484045859866,0.0034230839193133853,1.8251046044177768,-0.10459532119902448,10.393270025467965,2.0725490725551494,0.0,0
10,40,-1.1611543880487716,0.4272374750567226,1.2372596223015446,2.225648718299624,0.002708879543377657,-0.29099895191443514,2.572319305035546,-0.18006437526653613,10.68680633162502,3.6946530477448376,0.0,1
20,50,-1.1827435879505477,0.44242481067614453,1.262783476269767,2.225648718299624,-0.01107253679384595,-0.49205268050497925,2.4916666442364526,-0.07174294397736666,19.865690945433855,2.989484427034438,0.0,1
30,60,-1.182843833221015,0.4540651900732444,1.2670022614917607,2.225648718299624,0.0036285463088795303,-0.5015058475893086,2.2642661499235532,-0.08982220654846147,20.46508211530771,3.0843769655105184,0.0,1
40,70,-1.1869155985031437,0.4268200934770705,1.2613262980552855,2.040670129546754,0.0030943870665630746,0.024616917967875865,2.1063264361704133,0.15722255100104912,17.303806242818638,2.0207464900550067,0.0,1
50,80,-1.198467351762838,0.4651083015970506,1.2855542483520184,2.388869242830367,-0.01933750008236669,-0.31882945591885464,2.7435204555320536,-0.07430707399734558,25.67149576482237,3.5947643006407946,0.0,1
60,90,-1.2151031280236946,0.45373440685545685,1.2970545569471779,2.388869242830367,-0.002891377913722585,-0.3718034919565874,2.9793552750304944,-0.1134600271245332,27.020290155095886,3.3333417279146884,0.0,1
70,100,-1.3317846382537786,0.562858953616918,1.4458424963859238,2.469090527928131,-0.014343167334256791,-0.006228303309348009,3.1442614633010697,-0.09248981006987678,25.112382934941476,5.242138967159932,0.0,1
80,110,-1.2906070510755134,0.5337835828557725,1.396635769845588,2.469090527928131,-0.008514924374058756,0.09407854434416325,3.375971468332246,0.10743919901714233,21.53500377669111,4.070100531009529,0.0,1
90,120,-1.3365716369133016,0.5506158871540546,1.4455454319347938,2.469090527928131,0.010487403703408523,0.6189163654204553,3.839429001968097,0.0016586546038889311,26.782518677316524,4.811343038764368,0.0,1
100,130,-1.2696889633869128,0.41766138363051836,1.3366192782998052,2.0081524525360805,-0.0013624185187267775,0.6154489209726983,3.479799426570012,-0.043259108040315485,16.265587236031298,2.638058932215692,0.0,0
