window_start,window_end,mean,standard_deviation,rms,maximum_error,slope,skewness,kurtosis,autocorrelation_lag1,dominant_frequency_energy,wavelet_detail_energy,dropout_ratio,spike_count
0,30,-3.953400902998078,20.104871254885765,20.489881084949175,111.77755447021173,-0.15068068127953,-5.131200063290886,27.579415657774852,-0.046409655144877264,18285.428076858705,6223.198703164006,0.0,1
10,40,-3.8427492763080484,20.10936859858565,20.473236857769916,111.77755447021173,0.4095426416468048,-5.1444916287088835,27.667623605903863,-0.04124895981152412,19282.13483247254,6212.124280840049,0.0,1
20,50,-0.4247835345894979,1.4501374879753188,1.5110723957804653,3.1110154915763815,-0.02455101511682785,0.2826452477743949,2.393088098016262,0.2497733803525341,350.08411342938496,23.132346762608723,0.0,1
30,60,-0.2454768894394647,1.4274277384255054,1.4483814593108506,2.71261120430313,-0.03927553402688041,0.20535751529484012,2.208333391975281,0.04549666469996573,258.1702136037462,34.41114274227489,0.0,0
40,70,-0.3499053003089709,1.3476071343922404,1.3922926085594136,2.71261120430313,0.05935006130123958,0.09511989411094744,1.9492420446675927,-0.005548440851742007,134.91562459457438,26.170553774868058,0.0,0
50,80,-3.7580420831190393,20.807396598087895,21.144044870568482,115.55315135789306,-0.41948737615288556,-5.161483332575765,27.77991139834749,-0.004182009167959958,15387.853109028678,6309.001589034582,0.0,1
60,90,-3.571827889492973,20.842799254298335,21.146636499148965,115.55315135789306,0.07810567656382006,-5.160764603851812,27.7760741092379,4.3818706049962405e-05,16212.717030057553,6301.940281159265,0.0,1
70,100,-3.7574858268115046,20.81581558688501,21.152231047478043,115.55315135789306,0.5552588825725046,-5.154679771293731,27.73587651469571,-0.0020072793123205677,15588.092920709061,6304.211082920849,0.0,1
80,110,-0.1576598757540675,1.4322168180551502,1.4408683667645727,3.8925472549826736,-0.06753155693961159,0.6339543569946665,3.238566608044484,0.260611466614776,263.7907512668062,23.34695186285745,0.0,1
90,120,-0.05919795583630882,1.4772485442653167,1.4784341918087511,2.9536213648293597,0.03918438678206423,0.3381378156192036,2.0118581274721707,0.14659110586042862,196.6356375378516,31.93256111472906,0.0,0
100,130,0.08612895638371659,1.2858456606753759,1.2887269921148707,2.9536213648293597,0.028384793544271425,0.324333586034166,2.508884054371529,0.07449323995291672,150.58467110549034,25.821927665378855,0.0,2
110,140,0.3055724802492856,1.1856628826315356,1.2244063916591672,2.9536213648293597,-0.026860762558740068,0.5189453102495798,2.0436468651805235,0.08751250314504624,176.99177095198277,22.952796058862024,0.0,1
120,150,-0.05680405003279247,1.1071945324142216,1.1086507262019336,2.626377240812417,-0.014772185522736608,0.053452632317002084,2.552949667418966,0.2183002028208313,149.25750273281142,13.255917738729208,0.0,1
130,160,-0.03824470931269843,1.333895707857283,1.3344438606515059,2.8455791396672794,0.012375902751791398,-0.16808952864195892,2.2689354728343742,0.035650512151010436,164.61418524661693,22.288078249223556,0.0,1
140,170,-0.09269043837397627,2.0058739162510797,2.008014363808786,7.343399582299753,0.02766202943354998,1.3773566121484662,7.06186665795185,-0.08705501002570892,349.00040341024294,69.74233180646165,0.0,1
150,180,-0.15531787163411082,2.103666922867131,2.1093928424108714,7.343399582299753,-0.025902634656568994,1.2299123534935577,6.155736390344855,-0.16250666081881693,342.42699845209273,88.27864992803708,0.0,1
160,190,-0.09555148937883283,2.7909334734872195,2.792568663534336,8.76658262260844,0.03699609180442643,1.4680949570406765,5.549204002103415,-0.13019148810482914,884.3833690237631,117.18404899137829,0.0,2
170,200,-0.022944798707567316,2.367075240816957,2.3671864437505516,8.76658262260844,0.050122363873514514,1.4018318186642569,7.172230633088152,-0.15663671570613874,404.7789388797812,75.23628348129789,0.0,1
180,210,0.09091717235320024,2.2519048918133566,2.253739464534805,8.76658262260844,-0.0007847465841229747,1.5213948829830979,8.259417007945208,-0.12491314128249018,359.9154299354591,57.408221618555025,0.0,1
190,220,-0.1265564343180055,1.2729502890799782,1.279225925916172,2.9614083522255896,-0.007726700216682714,-0.7991178263911078,2.587348888313822,-0.2040859980329033,169.09377798781628,31.147656228336004,0.0,2
200,230,-0.2548230617538441,1.4696953726587145,1.4916230358961484,4.608717978691402,-0.003033432069515495,-1.0583849188257057,3.6530044488954814,-0.17290500986122598,190.02164364150883,34.40105921589996,0.0,1
210,240,0.3314115122366654,2.8851844218785536,2.90415611472484,10.254784709850128,0.06946315954598743,1.901923698880388,7.70791930211213,-0.15739758900626002,789.5944151195362,130.94544618613503,0.0,2
220,250,0.40545153668440437,2.846285288402857,2.875018415867676,10.254784709850128,-0.011084026073990626,1.9405969703897807,7.892246294874683,-0.1746472686513102,614.3167515984777,126.69072970934822,0.0,2
230,260,0.4761693003538312,2.7181661848758187,2.7595587711084937,10.254784709850128,-0.0831718809698188,2.3534581650753146,8.86628794294854,-0.19088803850059521,534.8099449516377,117.31738775682696,0.0,2
240,270,0.2771335439571734,1.2608037586500784,1.29090244364647,2.7243645601749904,0.03781667949600173,-0.14462871554340986,2.6079813381743078,0.09546673966734315,112.50100331957728,16.56151775847606,0.0,2
250,280,-0.039313235264072925,1.4382897964035033,1.4388269767089297,3.5232721153670354,-0.050307328566896764,-0.13837563196015382,2.7967879530046504,0.26641961026888633,247.22710368786102,23.128190975264147,0.0,1
260,290,0.032355181687777686,1.452348275936613,1.4527086330018493,3.5232721153670354,-0.02818190641277707,-0.19658294957366038,2.582202124349095,0.3187048886543812,435.5591205089597,24.251172301312817,0.0,1
270,300,-0.26692724208573204,1.4790921282509897,1.5029849222202918,3.5232721153670354,0.07004215834761564,0.009816652417898765,2.344227324886022,0.17215774285260793,174.51129667826575,29.068824154339165,0.0,1
