sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,residual,prediction_error,fault_type,severity
0,1.1652754918127464,1.1925264911695974,221.6221,226.8665046984803,228.28328127292946,1.416776574449159,-6.661181272929468,gaussian,0.05
1,1.1625478216930423,1.1135501734643365,221.6221,226.72469341743994,224.17731086810693,-2.5473825493330082,-2.55521086810694,gaussian,0.05
2,1.1669977006817873,1.218705124406507,221.6221,226.9560421554379,229.64430564621819,2.6882634907802867,-8.022205646218197,gaussian,0.05
3,1.1977956402764613,1.2298707766407306,221.6221,228.557223777721,230.2248067249766,1.667582947255596,-8.6027067249766,gaussian,0.05
4,1.1493523425043972,1.0600427768175773,221.6221,226.03866184999936,221.42841005801273,-4.610251791986627,0.19368994198725886,gaussian,0.05
5,1.1484086400977938,1.0981510442927158,221.6221,225.98959886168768,223.3767117711131,-2.6128870905745885,-1.7546117711131046,gaussian,0.05
6,1.1889818436492665,1.1821382586386195,221.6221,228.0989954232357,227.74319816232156,-0.3557972609141302,-6.121098162321573,gaussian,0.05
7,1.189280579958691,1.156056598187773,221.6221,228.1145266923678,226.38721539392435,-1.7273112984434533,-4.765115393924361,gaussian,0.05
8,1.155765452616155,1.173643242818037,221.6221,226.37207876644794,227.3015431882572,0.9294644218092571,-5.67944318825721,gaussian,0.05
9,1.1641005088385963,1.1245294505677124,221.6221,226.80541745792226,224.74812232352377,-2.057295134398487,-3.1260223235237845,gaussian,0.05
10,1.1898623289165398,1.2262783621606563,221.6221,228.14477175915937,230.03803747609743,1.8932657169380605,-8.41593747609744,gaussian,0.05
11,1.1803090950479698,1.2203108870556454,221.6221,227.64810014069934,229.72778907651866,2.07968893581932,-8.105689076518672,gaussian,0.05
12,1.159294053412207,1.1785080819138167,221.6221,226.55553034864346,227.55446565833296,0.9989353096895002,-5.932365658332969,gaussian,0.05
13,1.1988923554384303,1.240834566947043,221.6221,228.61424188300106,230.79481302345198,2.1805711404509225,-9.17271302345199,gaussian,0.05
14,1.156708881032685,1.202087524934476,221.6221,226.42112751004453,228.78035840717388,2.3592308971293505,-7.158258407173889,gaussian,0.05
15,1.189203905287325,1.1241624647161732,221.6221,228.11054038431257,224.7290427679153,-3.3814976163972688,-3.1069427679153137,gaussian,0.05
16,1.1917163734409808,1.1962872866753413,221.6221,228.24116333789823,228.4788046335247,0.2376412956264744,-6.856704633524714,gaussian,0.05
17,1.1771926675605402,1.1183133865294117,221.6221,227.48607740522675,224.42494981159422,-3.061127593632534,-2.8028498115942284,gaussian,0.05
18,1.1777890093272578,1.2262227038712281,221.6221,227.51708115060802,230.0351438075167,2.5180626569086826,-8.413043807516715,gaussian,0.05
19,1.1397775022113084,1.171697776358911,221.6221,225.54086691581358,227.2003985928033,1.6595316769897295,-5.578298592803321,gaussian,0.05
20,1.1627209264647482,1.1637727560954416,221.6221,226.73369311621315,226.78837762746963,0.05468451125648244,-5.16627762746964,gaussian,0.05
