window_start,window_end,mean,standard_deviation,rms,maximum_error,slope,skewness,kurtosis,autocorrelation_lag1,dominant_frequency_energy,wavelet_detail_energy,dropout_ratio,spike_count
0,30,1.644850310817234,4.9473002253468215,5.21356999230971,10.946053927217008,0.05816410851042513,-0.0186055898226478,1.8673354072060884,-0.08906625053063405,1796.1265251949344,370.57142581231625,0.0,0
10,40,1.6539941654352637,5.690501560437535,5.926002422260382,11.753374292710987,0.07307615833821425,-0.21606763114008565,2.341325474110721,-0.16386112721576845,1922.0193992955396,649.91946054056,0.0,1
20,50,1.7094624745277769,5.796369274792884,6.043191104175145,11.753374292710987,-0.11511070278918599,-0.45130423970385436,2.3896807871979777,-0.08838930627393128,3433.8235982768065,520.9478766851414,0.0,1
30,60,2.0029911038826187,6.026754102205583,6.350884849427262,11.753374292710987,0.07594476465536547,-0.4973740924506644,2.2087921346770742,-0.08285036479921212,3624.2948672221446,539.2432780849533,0.0,1
40,70,2.2072923704843257,5.71727588701739,6.128571055072201,15.105478436866406,0.06575675287535274,0.03204185507950877,2.158234641080552,0.1645179699706602,3102.2489037628584,360.2075413766859,0.0,2
50,80,2.3126421235834567,6.098248921890299,6.522035993852595,15.105478436866406,-0.23111007707288467,-0.26508053269326437,2.6269211213484183,-0.0963214167122446,4499.311504638864,632.6600980066922,0.0,2
60,90,2.3256152719113667,6.00743430258285,6.441874982704684,15.105478436866406,-0.015982504092358078,-0.34621057218787193,2.8195934463345593,-0.11232696388095889,4716.455848858686,583.5591726280933,0.0,2
70,100,1.0997112981526318,7.613662105147768,7.692672850878794,23.162415909818492,-0.16171653486562745,0.27413583883026854,3.7290619955447855,-0.10285797258585769,4700.013236057152,963.6830206521992,0.0,1
80,110,1.8084543215738373,7.271622566696199,7.493130306200775,23.162415909818492,-0.10109911744277503,0.36549396019717767,3.9252285638150513,0.0860430306748236,4124.141956001263,765.77053112008,0.0,2
90,120,1.3694186582032444,7.593914618360263,7.716401149005985,23.162415909818492,0.13859555795360654,0.8270638106388267,4.245237646212746,-0.005724860730478929,5000.14946189842,913.1525779269366,0.0,2
100,130,2.2974653015307394,5.63940109399044,6.089432774129156,18.91376913029967,-0.0009992714398886194,0.6808025925627889,3.627326007116292,-0.05156543739902777,2933.6161667224055,484.7290561911543,0.0,1
110,140,4.727960777547908,7.633454688384224,8.979044692707934,22.0445281189086,0.32458200112377744,0.8108439151301852,2.881301356933346,0.06583396974775753,6035.050950045925,784.5659688272148,0.0,1
120,150,4.970411392291354,7.503130903320807,9.000109041616518,22.0445281189086,0.08722008829758314,0.526913308538896,2.966669387923688,0.1671650517265974,5021.307930817261,647.8980551504906,0.0,1
130,160,5.258474613383919,7.923046632795213,9.509270382371653,22.0445281189086,-0.31204647205660885,0.5286419384541226,2.5221217468880957,0.12900578270081683,5516.255573118733,783.3834111974688,0.0,0
140,170,3.644979900076396,6.858405888054992,7.7668275246247305,18.546163058145794,0.11068322054563311,0.3299403432648115,2.8146977075446094,0.018498174737226074,5170.004652032092,750.9888710103521,0.0,2
150,180,3.8519095383826123,6.814123649462967,7.827482877787307,18.546163058145794,0.08730851434396027,0.23139475837480894,2.4841987621886377,0.027418800904632206,6511.50396147765,813.8756804398315,0.0,2
160,190,4.736979504363709,6.5347788267562965,8.071078561096048,18.546163058145794,0.015645575148984295,0.052435956426308446,2.458754569300885,-0.10595643453428323,3285.5645822269594,895.2841572284443,0.0,1
170,200,3.7318320979271222,6.16677812673187,7.208031858382547,16.640498836241704,-0.02164012941646416,0.1196442593967661,2.125141025857173,0.09422889713107914,2773.229643422629,600.3557986442961,0.0,1
180,210,4.31332693324013,6.409714989425911,7.725880886907714,16.640498836241704,0.06949966981475739,0.16330993510299585,2.075727876949178,-0.06790145444987684,3603.190895925881,638.0375602723457,0.0,0
190,220,4.185519019217994,5.875297739281721,7.213715615786669,14.709235718715263,0.14127715042054032,-0.2738222190527605,2.3117699911535072,-0.15924746559266098,3630.809310635127,499.5570506080493,0.0,0
200,230,4.9168763532805695,5.73340538098992,7.552986848672107,14.709235718715263,-0.02665039105353237,-0.5004468910695925,2.601778660147072,-0.3869347463572187,3748.706388646313,710.5728554588453,0.0,0
210,240,4.399378776170806,6.349206695689405,7.724439091662858,15.9037431540537,-0.025998610319792673,-0.4313334152848308,2.4584717070383304,-0.09057510930563645,5267.723857721289,518.675182163315,0.0,0
220,250,4.880631171462778,7.224551572330172,8.71864129627504,19.509740019695982,0.07229977716039881,-0.06531726599822558,2.1767100269403774,-0.33987439242147505,7743.534434906658,846.807415016485,0.0,1
230,260,4.9341968985090485,7.709803051072344,9.153543691903195,19.509740019695982,0.03319946207455777,-0.10488444897266912,2.1653079717665444,-0.13231404020469673,9887.462902376123,796.3874955278053,0.0,0
240,270,4.984994614969105,7.238280088731464,8.788792292129639,19.509740019695982,-0.10841186007522967,-0.1358268792665459,2.3003962922968224,-0.3196222007257987,5476.683389110597,1053.029096735273,0.0,1
250,280,4.459091284434968,7.195021400712424,8.464740281877152,17.865383668564846,0.04294006735721169,-0.17459860287583875,2.072904637479981,-0.0015550100494296126,3816.128989604321,727.2636026506977,0.0,0
260,290,2.9851054424778645,7.011129373737073,7.620156796155166,17.865383668564846,-0.18648454828127642,-0.015621369856390049,2.1685217914398667,-0.06948384355873519,6213.511285765454,663.1158945505146,0.0,2
270,300,4.443770091418143,7.5657195451599035,8.77423528641653,19.695331317247337,0.2350170471663209,0.07911726382022959,2.3691137507936384,0.004494428566561076,5850.6240509649015,702.6342904711393,0.0,1
