sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,fault_type,severity,repetition
0,1.149727661268978,1.38019025,221.6221,226.05817463287548,238.0322079727643,-16.410107972764308,11.97403333988882,bias,0.175,1
1,1.1901195978588228,1.38019025,221.6221,228.15814714425954,238.0322079727643,-16.410107972764308,9.874060828504753,bias,0.175,1
2,1.1571820681049434,1.38019025,221.6221,226.4457284558863,238.0322079727643,-16.410107972764308,11.586479516878,bias,0.175,1
3,1.1418863364711733,1.38019025,221.6221,225.6505049859499,238.0322079727643,-16.410107972764308,12.381702986814389,bias,0.175,1
4,1.1648799096612397,1.38019025,221.6221,226.84593842426102,238.0322079727643,-16.410107972764308,11.186269548503276,bias,0.175,1
5,1.1864967811677205,1.38019025,221.6221,227.9697972876445,238.0322079727643,-16.410107972764308,10.0624106851198,bias,0.175,1
6,1.1623618405787768,1.38019025,221.6221,226.71502427897906,238.0322079727643,-16.410107972764308,11.317183693785239,bias,0.175,1
7,1.1928603001280973,1.38019025,221.6221,228.30063596537764,238.0322079727643,-16.410107972764308,9.73157200738666,bias,0.175,1
8,1.12165592550061,1.38019025,221.6221,224.59872805919412,238.0322079727643,-16.410107972764308,13.433479913570181,bias,0.175,1
9,1.1835229850289506,1.38019025,221.6221,227.81518994090368,238.0322079727643,-16.410107972764308,10.217018031860619,bias,0.175,1
10,1.2059936801806748,1.38019025,221.6221,228.98343900530176,238.0322079727643,-16.410107972764308,9.048768967462536,bias,0.175,1
11,1.1765287945389515,1.38019025,221.6221,227.4515627170466,238.0322079727643,-16.410107972764308,10.580645255717684,bias,0.175,1
12,1.1928145730323387,1.38019025,221.6221,228.29825861850532,238.0322079727643,-16.410107972764308,9.733949354258982,bias,0.175,1
13,1.1740641091734387,1.38019025,221.6221,227.323423985563,238.0322079727643,-16.410107972764308,10.708783987201286,bias,0.175,1
14,1.1594963470928126,1.38019025,221.6221,226.5660475757033,238.0322079727643,-16.410107972764308,11.466160397061003,bias,0.175,1
15,1.1552582685891772,1.38019025,221.6221,226.34571032252603,238.0322079727643,-16.410107972764308,11.686497650238266,bias,0.175,1
16,1.2137355677555832,1.38019025,221.6221,229.3859389215258,238.0322079727643,-16.410107972764308,8.646269051238505,bias,0.175,1
17,1.1654382541901576,1.38019025,221.6221,226.87496669726772,238.0322079727643,-16.410107972764308,11.157241275496574,bias,0.175,1
18,1.174055173058879,1.38019025,221.6221,227.3229593979123,238.0322079727643,-16.410107972764308,10.709248574851983,bias,0.175,1
19,1.1580653083406847,1.38019025,221.6221,226.49164802232946,238.0322079727643,-16.410107972764308,11.54055995043484,bias,0.175,1
20,1.1699034415160385,1.38019025,221.6221,227.10711131409437,238.0322079727643,-16.410107972764308,10.92509665866993,bias,0.175,1
21,1.147931035316224,1.38019025,221.6221,225.96476823960626,238.0322079727643,-16.410107972764308,12.06743973315804,bias,0.175,1
22,1.198849834380062,1.38019025,221.6221,228.6120312176737,238.0322079727643,-16.410107972764308,9.420176755090608,bias,0.175,1
23,1.1603499328543456,1.38019025,221.6221,226.61042540916873,238.0322079727643,-16.410107972764308,11.42178256359557,bias,0.175,1
24,1.1589355093139466,1.38019025,221.6221,226.53688967889542,238.0322079727643,-16.410107972764308,11.495318293868877,bias,0.175,1
25,1.1937021244902999,1.38019025,221.6221,228.34440232493563,238.0322079727643,-16.410107972764308,9.687805647828668,bias,0.175,1
26,1.159371700361615,1.38019025,221.6221,226.5595672053313,238.0322079727643,-16.410107972764308,11.472640767433006,bias,0.175,1
27,1.204800317480682,1.38019025,221.6221,228.9213962047413,238.0322079727643,-16.410107972764308,9.110811768022984,bias,0.175,1
28,1.1768918101807921,1.38019025,221.6221,227.47043586187255,238.0322079727643,-16.410107972764308,10.561772110891752,bias,0.175,1
29,1.192877382748547,1.38019025,221.6221,228.30152408900818,238.0322079727643,-16.410107972764308,9.730683883756114,bias,0.175,1
30,1.1289029488788653,1.38019025,221.6221,224.9755000381718,238.0322079727643,-16.410107972764308,13.05670793459251,bias,0.175,1
31,1.2143668733037374,1.38019025,221.6221,229.41876043020636,238.0322079727643,-16.410107972764308,8.613447542557935,bias,0.175,1
32,1.1788356200533567,1.38019025,221.6221,227.57149433156656,238.0322079727643,-16.410107972764308,10.460713641197742,bias,0.175,1
33,1.1827436863331537,1.38019025,221.6221,227.77467428412928,238.0322079727643,-16.410107972764308,10.257533688635021,bias,0.175,1
34,1.194904875806398,1.38019025,221.6221,228.40693323865463,238.0322079727643,-16.410107972764308,9.625274734109666,bias,0.175,1
35,1.1800288953552303,1.38019025,221.6221,227.63353258830807,238.0322079727643,-16.410107972764308,10.398675384456226,bias,0.175,1
36,1.1859757903112609,1.38019025,221.6221,227.94271102811814,238.0322079727643,-16.410107972764308,10.089496944646157,bias,0.175,1
37,1.184550549099596,1.38019025,221.6221,227.8686128882598,238.0322079727643,-16.410107972764308,10.163595084504493,bias,0.175,1
38,1.166025424920833,1.38019025,221.6221,226.9054936414554,238.0322079727643,-16.410107972764308,11.126714331308904,bias,0.175,1
39,1.1263450314305576,1.38019025,221.6221,224.84251418056414,238.0322079727643,-16.410107972764308,13.18969379220016,bias,0.175,1
40,1.1924471362632956,1.38019025,221.6221,228.27915561974368,238.0322079727643,-16.410107972764308,9.753052353020621,bias,0.175,1
41,1.1705434460648052,1.38019025,221.6221,227.14038508289684,238.0322079727643,-16.410107972764308,10.891822889867456,bias,0.175,1
42,1.1734811377150167,1.38019025,221.6221,227.29311536109577,238.0322079727643,-16.410107972764308,10.739092611668525,bias,0.175,1
43,1.211534907237318,1.38019025,221.6221,229.27152681392676,238.0322079727643,-16.410107972764308,8.760681158837542,bias,0.175,1
44,1.1935094890580447,1.38019025,221.6221,228.33438722918618,238.0322079727643,-16.410107972764308,9.69782074357812,bias,0.175,1
45,1.1986288065359487,1.38019025,221.6221,228.6005400034344,238.0322079727643,-16.410107972764308,9.431667969329908,bias,0.175,1
46,1.1780733514045048,1.38019025,221.6221,227.53186406513174,238.0322079727643,-16.410107972764308,10.500343907632555,bias,0.175,1
47,1.135076928638895,1.38019025,221.6221,225.29648459292486,238.0322079727643,-16.410107972764308,12.735723379839442,bias,0.175,1
48,1.1767293315140066,1.38019025,221.6221,227.46198861317072,238.0322079727643,-16.410107972764308,10.57021935959358,bias,0.175,1
49,1.1858719590940403,1.38019025,221.6221,227.93731285411616,238.0322079727643,-16.410107972764308,10.09489511864814,bias,0.175,1
50,1.1717271878996316,1.38019025,221.6221,227.20192769569474,238.0322079727643,-16.410107972764308,10.830280277069562,bias,0.175,1
51,1.1630098867164262,1.38019025,221.6221,226.74871612913688,238.0322079727643,-16.410107972764308,11.283491843627417,bias,0.175,1
52,1.1618397162989635,1.38019025,221.6221,226.6878790928924,238.0322079727643,-16.410107972764308,11.34432887987191,bias,0.175,1
53,1.178201118069325,1.38019025,221.6221,227.53850664052283,238.0322079727643,-16.410107972764308,10.493701332241471,bias,0.175,1
54,1.2254606513041955,1.38019025,221.6221,229.99552477515266,238.0322079727643,-16.410107972764308,8.036683197611637,bias,0.175,1
55,1.1359481619928211,1.38019025,221.6221,225.34177992285208,238.0322079727643,-16.410107972764308,12.690428049912214,bias,0.175,1
56,1.1713713167645177,1.38019025,221.6221,227.18342599301758,238.0322079727643,-16.410107972764308,10.848781979746718,bias,0.175,1
57,1.1720317106195222,1.38019025,221.6221,227.21775979969482,238.0322079727643,-16.410107972764308,10.81444817306948,bias,0.175,1
58,1.1854210827396248,1.38019025,221.6221,227.91387184013587,238.0322079727643,-16.410107972764308,10.118336132628428,bias,0.175,1
59,1.125619179234272,1.38019025,221.6221,224.80477720164657,238.0322079727643,-16.410107972764308,13.227430771117724,bias,0.175,1
