sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,residual,prediction_error,fault_type,severity
0,10.971767545722408,11.228352046497308,221.6221,227.14640468638362,227.74779318936464,0.601388502981024,-6.125693189364654,gaussian,0.05
1,10.946084895821095,10.484742654926505,221.6221,227.08620911599598,226.1045346511595,-0.9816744648364875,-4.482434651159508,gaussian,0.05
2,10.987983174995536,11.474839577178379,221.6221,227.18441124166668,228.32551618756662,1.14110494589994,-6.703416187566631,gaussian,0.05
3,11.277964245132267,11.57997088876179,221.6221,227.86407537233595,228.57192531165117,0.7078499393152242,-6.949825311651182,gaussian,0.05
4,10.82184154621884,9.980938428278145,221.6221,226.79500476890183,225.364157021864,-1.4308477470378307,-3.7420570218640137,gaussian,0.05
5,10.81295602214291,10.339750619253687,221.6221,226.77417867844787,225.8914581147589,-0.882720563688963,-4.269358114758916,gaussian,0.05
6,11.194977064445562,11.130540607621601,221.6221,227.6695681584976,227.51854054697117,-0.15102761152644462,-5.896440546971178,gaussian,0.05
7,11.197789845944442,10.88496613387378,221.6221,227.6761608188093,226.9429575920709,-0.7332032267383966,-5.320857592070922,gaussian,0.05
8,10.882224823723346,11.05055493939505,221.6221,226.93653244790772,227.331068345301,0.39453589739326844,-5.7089683453010025,gaussian,0.05
9,10.960704376409113,10.588119132887883,221.6221,227.12047458222116,226.2564540429185,-0.8640205393026577,-4.634354042918517,gaussian,0.05
10,11.203267361244755,11.546146152139253,221.6221,227.6889991419215,228.4926461359421,0.8036469940205961,-6.8705461359421065,gaussian,0.05
11,11.11331793550611,11.489958795460867,221.6221,227.47817366210643,228.36095295019925,0.88277928809282,-6.738852950199259,gaussian,0.05
12,10.915448716243136,11.096360316819752,221.6221,227.01440335174374,227.4384280154087,0.42402466366496583,-5.816328015408715,gaussian,0.05
13,11.288290476058373,11.68320154924172,221.6221,227.8882782237917,228.81387964708557,0.9256014232938696,-7.191779647085582,gaussian,0.05
14,10.891107768018427,11.318374912937125,221.6221,226.9573524918133,227.9587908011411,1.0014383093277957,-6.336690801141117,gaussian,0.05
15,11.197067907933402,10.584663741022228,221.6221,227.67446872432032,226.251376088621,-1.4230926356993336,-4.629276088620998,gaussian,0.05
16,11.220724302272444,11.263762191450954,221.6221,227.72991511151258,227.8307882806493,0.10087316913671884,-6.208688280649312,gaussian,0.05
17,11.083974901858346,10.52959116232921,221.6221,227.4093988022645,226.1704428548465,-1.2389559474179919,-4.54834285484651,gaussian,0.05
18,11.089589817205148,11.545622095967225,221.6221,227.4225591666849,228.49141784134184,1.0688586746569513,-6.869317841341854,gaussian,0.05
19,10.731688683036449,11.032237206028562,221.6221,226.5837024678471,227.2881348313357,0.7044323634885927,-5.666034831335708,gaussian,0.05
20,10.947714781053865,10.957618387786138,221.6221,227.09002927753028,227.11324157292938,0.023212295399105187,-5.4911415729293935,gaussian,0.05
21,11.081694699771166,10.683297060209084,221.6221,227.40405441351322,226.47028109780683,-0.9337733157063894,-4.848181097806844,gaussian,0.05
22,11.106895049172856,11.735901787549372,221.6221,227.46311955718147,228.9104013966317,1.447281839450227,-7.288301396631709,gaussian,0.05
23,10.772697371568299,10.974392237451935,221.6221,226.67981955103363,227.15255649767863,0.472736946645,-5.530456497678642,gaussian,0.05
24,10.938553352214756,10.822983865680492,221.6221,227.06855651530952,226.79768216285527,-0.27087435245425695,-5.175582162855278,gaussian,0.05
25,10.841756868889926,10.86511871064935,221.6221,226.84168274848122,226.8964387567362,0.0547560082549694,-5.274338756736199,gaussian,0.05
26,10.913908202745578,11.354208726837955,221.6221,227.01079266168517,228.0427788971985,1.0319862355133296,-6.420678897198513,gaussian,0.05
27,11.188970834491139,11.26193360093321,221.6221,227.6554906221308,227.82650238921525,0.1710117670844511,-6.204402389215261,gaussian,0.05
28,10.958979770584559,11.288083803075978,221.6221,227.11643241244104,227.88779381902413,0.7713614065830825,-6.265693819024136,gaussian,0.05
29,11.206721812753893,11.298086544110479,221.6221,227.6970957627828,227.9112384676224,0.21414270483961673,-6.289138467622422,gaussian,0.05
30,11.055116529884055,12.244160466532481,221.6221,227.34175990331448,229.82767474815057,2.4859148448360884,-8.205574748150582,gaussian,0.05
31,11.0985587326042,10.835101478383047,221.6221,227.4435807115907,226.8260836950637,-0.6174970165270111,-5.203983695063698,gaussian,0.05
32,11.136190206084079,10.776579568934274,221.6221,227.53178220245496,226.6889187322201,-0.8428634702348745,-5.066818732220099,gaussian,0.05
33,10.811375608204443,10.609835803432226,221.6221,226.77047446884154,226.29810095790452,-0.4723735109370182,-4.6760009579045345,gaussian,0.05
34,10.78954373496707,11.40047772302285,221.6221,226.71930443509507,228.15122520734593,1.4319207722508622,-6.529125207345942,gaussian,0.05
35,10.922441447140137,11.684158826320708,221.6221,227.0307930711274,228.81612333455598,1.785330263428591,-7.194023334555993,gaussian,0.05
36,10.990311076798985,10.996833784166885,221.6221,227.18986743008162,227.20515549778474,0.015288067703124852,-5.5830554977847555,gaussian,0.05
37,11.490694358190606,10.595245793745768,221.6221,228.36267697860927,226.2669271989413,-2.095749779667983,-4.6448271989413,gaussian,0.05
38,10.777924444888772,10.603914092411715,221.6221,226.69207088262107,226.2842215189089,-0.40784936371215963,-4.6621215189089185,gaussian,0.05
39,11.331197514023115,11.419618647223148,221.6221,227.98884470092128,228.19608813443523,0.2072434335139519,-6.57398813443524,gaussian,0.05
40,11.09470553160009,11.470859678043979,221.6221,227.43454949272694,228.31618801078577,0.8816385180588213,-6.6940880107857765,gaussian,0.05
41,11.240186841427027,11.36020597401125,221.6221,227.7755318469391,228.05683537952171,0.2813035325826263,-6.434735379521726,gaussian,0.05
42,11.216994859503767,10.69182411128542,221.6221,227.72117395997452,226.49026699121077,-1.2309069687637475,-4.868166991210785,gaussian,0.05
43,11.41177259860608,11.1882292722725,221.6221,228.1776983898564,227.65375253198425,-0.5239458578721496,-6.031652531984264,gaussian,0.05
44,10.885372724211196,11.124372203098948,221.6221,226.94391056761555,227.50408290221685,0.5601723346013046,-5.881982902216862,gaussian,0.05
45,11.00539847010484,11.180778958448785,221.6221,227.225229600621,227.6362903194826,0.41106071886162,-6.014190319482623,gaussian,0.05
46,11.081506356079764,11.541739247668044,221.6221,227.40361296934861,228.48231713448354,1.0787041651349227,-6.860217134483548,gaussian,0.05
47,11.304157569206902,11.183492465109708,221.6221,227.92546787229531,227.64265029720417,-0.28281757509114414,-6.020550297204181,gaussian,0.05
48,10.841494682867273,11.435279817652471,221.6221,226.84106823100586,228.23279513665477,1.391726905648909,-6.610695136654783,gaussian,0.05
49,10.92922145721289,11.09721655456168,221.6221,227.04668421067606,227.44043488461648,0.3937506739404171,-5.81833488461649,gaussian,0.05
50,10.85533034288457,11.219726649087796,221.6221,226.87349656101162,227.72757678962085,0.8540802286092344,-6.105476789620866,gaussian,0.05
51,10.809193850419613,11.408943373234713,221.6221,226.76536081605224,228.17106718802808,1.405706371975839,-6.548967188028087,gaussian,0.05
52,10.873036872382803,10.254049912648298,221.6221,226.9149975216535,225.76551457830334,-1.149482943350165,-4.14341457830335,gaussian,0.05
53,11.16983918507127,10.883070131220313,221.6221,227.61064943347986,226.93851369856247,-0.67213573491739,-5.316413698562485,gaussian,0.05
54,11.02887099196195,10.799733397573318,221.6221,227.28024502336933,226.7431871946622,-0.5370578287071339,-5.121087194662209,gaussian,0.05
