sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,residual,prediction_error,fault_type,severity
0,2.825178253205575,2.847858,1435.291,1399.3196000887742,1402.1303922691072,2.81079218033301,33.16060773089271,linear_drift,0.05
1,2.8185650923193717,2.8483342304347827,1435.291,1398.522836373968,1402.1894134210743,3.6665770471063297,33.10158657892566,linear_drift,0.05
2,2.829353701053296,2.848810460869565,1435.291,1399.8370801235446,1402.2484345730409,2.41135444949623,33.04256542695907,linear_drift,0.05
3,2.904022455178603,2.8492866913043478,1435.291,1408.983840241339,1402.3074557250077,-6.676384516331382,32.983544274992255,linear_drift,0.05
4,2.786573017392615,2.8497629217391305,1435.291,1394.7867659424442,1402.3664768769745,7.57971093453034,32.92452312302544,linear_drift,0.05
5,2.7842850369662124,2.850239152173913,1435.291,1394.5195730192418,1402.4254980289415,7.905925009699786,32.86550197105839,linear_drift,0.05
6,2.882653648630899,2.8507153826086955,1435.291,1406.4427568632914,1402.4845191809081,-3.958237682383242,32.8064808190918,linear_drift,0.05
7,2.8833779265641075,2.8511916130434782,1435.291,1406.5325195387527,1402.5435403328752,-3.988979205877513,32.74745966712476,linear_drift,0.05
8,2.80212142577368,2.851667843478261,1435.291,1396.6025265313633,1402.602561484842,6.000034953478689,32.68843851515794,linear_drift,0.05
9,2.8223295394294943,2.8521440739130437,1435.291,1398.966547540243,1402.6615826368088,3.695035096565789,32.62941736319112,linear_drift,0.05
10,2.8847883608486065,2.852620304347826,1435.291,1406.7073203288,1402.7206037887756,-3.9867165400244176,32.570396211224306,linear_drift,0.05
11,2.861626809127232,2.8530965347826087,1435.291,1403.83681612728,1402.7796249407425,-1.057191186537466,32.51137505925749,linear_drift,0.05
12,2.810676420968629,2.8535727652173914,1435.291,1397.6015884760122,1402.8386460927095,5.237057616697257,32.452353907290444,linear_drift,0.05
13,2.906681410805255,2.8540489956521737,1435.291,1409.296888290767,1402.897667244676,-6.399221046090815,32.393332755323854,linear_drift,0.05
14,2.804408741918715,2.8545252260869565,1435.291,1396.8696418790419,1402.956688396643,6.087046517601038,32.33431160335704,linear_drift,0.05
15,2.8831920309405943,2.855001456521739,1435.291,1406.5094807469327,1403.01570954861,-3.4937711983227473,32.27529045138999,linear_drift,0.05
16,2.8892834406024743,2.855477686956522,1435.291,1407.2485650388137,1403.0747307005768,-4.173834338236929,32.216269299423175,linear_drift,0.05
17,2.854071116737717,2.855953917391304,1435.291,1402.900408799722,1403.1337518525436,0.23334305282151035,32.15724814745636,linear_drift,0.05
18,2.8555169308843684,2.856430147826087,1435.291,1403.0795943582937,1403.1927730045104,0.11317864621673834,32.09822699548954,linear_drift,0.05
19,2.763359081491612,2.8569063782608697,1435.291,1391.9490941369984,1403.2517941564774,11.302700019479062,32.039205843522495,linear_drift,0.05
20,2.8189847800584396,2.857382608695652,1435.291,1398.5718479793732,1403.310815308444,4.738967329070874,31.980184691555905,linear_drift,0.05
21,2.853483975484244,2.8578588391304347,1435.291,1402.8276420241946,1403.369836460411,0.542194436216505,31.92116353958886,linear_drift,0.05
22,2.8599729462727828,2.8583350695652174,1435.291,1403.6318462561094,1403.428857612378,-0.20298864373148717,31.862142387622043,linear_drift,0.05
23,2.7739186248422936,2.8588113,1435.291,1393.2699849044757,1403.4878787643447,10.217893859869037,31.803121235655226,linear_drift,0.05
24,2.816625755460381,2.8592875304347825,1435.291,1398.296358438035,1403.5468999163118,5.250541478276773,31.74410008368818,linear_drift,0.05
25,2.7917011187930005,2.859763760869565,1435.291,1395.3856313819538,1403.6059210682783,8.220289686324577,31.68507893172159,linear_drift,0.05
