window_start,window_end,mean,standard_deviation,rms,maximum_error,slope,skewness,kurtosis,autocorrelation_lag1,dominant_frequency_energy,wavelet_detail_energy,dropout_ratio,spike_count
0,30,50.457632626147436,7.286847616372775,50.981083142862865,62.970332517387305,0.5088305120880098,-0.347707671484968,2.6579731124675727,0.24968571316569435,4858.2699539484,687.8576232820094,0.0,0
10,40,52.899125295764314,7.948804734449666,53.49299910982167,70.64715821489017,0.15360096738303394,0.23360990682113772,2.1773681116913273,-0.17223656931631334,5644.635539081119,1404.8061491463968,0.0,1
20,50,54.7229386688032,7.860962407115789,55.284670085980295,70.64715821489017,0.11249776753569232,-0.14125462852767534,2.1015697143798344,-0.34371777500080775,6762.423227451712,1450.7280778559332,0.0,1
30,60,51.589406707920155,9.242471443056894,52.41078288721625,70.64715821489017,-0.35560179547496573,0.17891402334705628,1.9591198479084255,-0.021649926130838576,8794.430481564934,1439.8963799029052,0.0,1
40,70,51.83517822218645,7.841005954156273,52.42487077427036,63.690679511197914,-0.11448438594880289,-0.3216510040635471,2.0463011616697906,0.21529665271821713,7563.166086270757,725.0230262976601,0.0,0
50,80,50.94230426669445,7.363020081115916,51.4716662710213,63.690679511197914,0.33328092656800606,-0.3137368085466286,2.1446873935256217,0.05899274062299702,6390.236819567405,792.2631114660105,0.0,0
60,90,52.03325060714882,6.331089725455913,52.416999779252215,63.690679511197914,-0.2291624733100089,-0.09247893427805906,1.8779588196271344,-0.15737452877832478,2739.396225715954,750.4340481069466,0.0,0
70,100,50.445391419635875,7.4072485089694915,50.986320184475986,65.07314300545158,-0.2560622189421706,0.048067240138569035,1.9712316858313668,-0.09436666716190839,5245.993861381011,991.4889159378145,0.0,0
80,110,49.32521578769268,7.260608662886015,49.85672823860409,65.07314300545158,0.0700395161575674,0.4496480088722086,2.3937926353082544,-0.060710128736244096,5388.797197924414,890.6698676287614,0.0,2
90,120,51.663799121226205,8.077264190374374,52.29139830258431,65.07314300545158,0.32370761144251126,0.0006121152039579562,1.8951691040932588,0.018429195050335852,5287.958420142933,987.7422964365908,0.0,0
100,130,53.057622052018054,7.3712970132807305,53.56722204364152,66.65021208901817,0.2001545355497208,0.0435753328852885,1.9696759301928535,-0.14770598819759503,4609.924107945882,808.5618291467371,0.0,0
110,140,54.310292535159945,6.379286613177481,54.68366458959856,66.65021208901817,-0.030783484222681973,-0.08989792686311045,2.6940050343763944,-0.23715826749438468,4918.744904276203,597.2048607199154,0.0,0
120,150,52.049471232245,6.08179720950427,52.4035849236847,66.65021208901817,-0.161994047410009,0.41676885131918145,3.060200081240519,0.058765961555110054,3679.7471857094483,446.8779280992591,0.0,2
130,160,51.40613987052986,4.687748763576397,51.61943630899985,64.82258546175876,-0.1314733324845887,0.38846283693034217,3.728724350234258,0.03462641718903955,1717.0741859087586,280.57464958926425,0.0,1
140,170,50.5513291784711,6.748810426470644,50.999836508390715,62.846003671739254,0.1108150149113454,-0.27997031564309777,2.470611663411568,-0.06038681113738987,5666.721434482338,1066.3654478361825,0.0,0
150,180,51.128088849309016,6.9509838045170165,51.59842677091516,62.846003671739254,0.005279629684847752,-0.4594202448609343,2.4634002557727666,-0.0032950417850808587,5408.08133485782,1170.4489284284716,0.0,0
160,190,50.56957258443625,7.667468929746849,51.14754882847466,62.846003671739254,-0.016745055594563546,-0.20188481761270033,1.8496744346791683,-0.27679903518616483,5079.49743141683,1467.155479008995,0.0,0
170,200,50.75801053502222,5.5715038562962516,51.06287583650329,60.35272528814994,0.123322845301748,-0.04954736903076525,2.1231340763641784,-0.7173278399929253,10651.514367058364,765.7925379292047,0.0,0
180,210,52.02770071169244,6.077349839199342,52.38144540210262,68.47487392478979,0.21822128014184677,0.3517349456487595,3.1707405576930756,-0.33922034987812943,5477.140155098917,829.7455866974565,0.0,1
190,220,52.718197912650794,5.221548258477319,52.976154611041984,68.47487392478979,-0.03363765145421161,0.6738489160027205,3.949383928983814,-0.19679005339060177,3519.8968907386916,565.108865257544,0.0,1
200,230,52.65529086413461,6.4819520590881945,53.05276014009954,68.47487392478979,-0.11430009099779312,-0.09262811898847202,3.655188531904741,-0.21413216189860879,4146.540064247894,947.7954115227998,0.0,1
210,240,52.22576498250415,6.965371670453151,52.68820485189554,64.98428105476614,0.0688573349565022,-0.11266672065338092,2.568475622476108,-0.24015438825373758,7519.249320793314,941.5298191119317,0.0,0
220,250,51.68238842472231,7.2515207303329365,52.1886369450891,64.98428105476614,-0.05550394572316489,0.07081980377515888,2.3132640995672022,-0.1671377029956327,6526.675275084619,1023.3116775630523,0.0,0
230,260,51.45157737489584,7.277038303175873,51.96364210513715,69.00951886482085,-0.06604146608825907,0.7239297269430526,2.4868177860929364,-0.10101338923063047,4488.506476566021,792.8434729990034,0.0,1
240,270,48.77009703485558,6.823005332204339,49.24505829575713,69.00951886482085,-0.12389421630102646,1.0045296622125508,3.819133516042321,0.06540095982144263,2741.1337977159974,593.6906003258131,0.0,1
250,280,49.73899696153636,7.071387251616169,50.239151429955925,69.00951886482085,0.10480087854449123,0.7015313280566636,3.041059114844467,0.16138779366969272,3703.4646720059573,507.4468317644669,0.0,1
260,290,50.29681944796511,6.13214438681973,50.66925341232103,61.68897405618054,0.34561652930993925,-0.1431902940883655,2.0210433219330732,0.24863231338462946,2952.3500719013246,306.35600317060425,0.0,0
270,300,52.67044949880935,6.39119868177194,53.056796652234,69.40955488318059,-0.08597984575337309,-0.12261172329618261,3.7078038474355473,-0.053219191927144284,4780.827861976359,728.6448028417246,0.0,0
