window_start,window_end,mean,standard_deviation,rms,maximum_error,slope,skewness,kurtosis,autocorrelation_lag1,dominant_frequency_energy,wavelet_detail_energy,dropout_ratio,spike_count
0,30,-1.4987877763716217,8.13893130564257,8.275781993054775,22.111987991500882,-0.2712060289218974,-0.33273099426853625,2.4728571711340543,0.23978939488533252,5010.998095086292,502.366539916311,0.0,1
10,40,-1.279099005494019,7.574488472009992,7.681729615032546,22.111987991500882,-0.018656701538483943,-0.4116293314256478,2.9505250848279676,0.10688797438929717,5176.929826623627,588.7838069972307,0.0,1
20,50,-2.1652284557153507,7.663111782637921,7.9631335828707295,22.111987991500882,0.19853461652575746,-0.24167373905757258,2.7139944103907903,0.13842066817245605,8756.105435717516,568.2964433506155,0.0,0
30,60,-0.45277243617133534,7.728110610269281,7.741362701973935,18.994265075064504,0.02150480052421441,-0.5163539581808094,2.3588400686756663,-0.019129620614863896,8155.218143499192,1040.1996281859085,0.0,1
40,70,-0.6272874612970857,7.903887983955777,7.928741061607514,18.994265075064504,0.07165638261714871,-0.6097475526750797,2.301308483924518,-0.022140829693161692,7327.184416959329,1043.240251924499,0.0,1
50,80,0.5505825393741058,7.463798837444851,7.484078715413589,18.994265075064504,0.022353923684069348,-0.9451248763570078,3.112619310621378,-0.017903871981497975,4081.0638437601247,1090.284165225255,0.0,2
60,90,-0.6000988981091495,9.907268023604336,9.925425853788079,36.87104757008228,-0.2354186044484001,-1.9629053418413653,7.270843632366563,0.34789778223998774,9780.938294792863,1486.8498846016291,0.0,1
70,100,-2.1283838793493715,11.291434861070396,11.490279333404828,36.87104757008228,-0.38590362096839703,-1.6022139915326696,4.896100043473865,0.16318253614641504,10513.93376943812,2105.0106218098476,0.0,2
80,110,-1.404736636198163,11.284661746530944,11.371757812699677,36.87104757008228,0.25523317159353,-1.7928993999890557,5.335303768707845,0.1681830028829219,11397.970969470492,2013.838913037422,0.0,2
90,120,0.6337801894177271,8.17077617049676,8.195319429824323,29.33641316076273,0.338152962424069,-2.0378230080033632,7.494996335724873,-0.051883583847054465,5370.563661938495,1047.6199269489857,0.0,2
100,130,2.144236212480534,4.98637223106467,5.427859335101243,11.229860859291193,-0.20949187916933723,-0.0003260043592680839,1.9601790372560537,0.18391449304614693,3041.623460184629,389.21990666443986,0.0,0
110,140,-0.012024352847492991,6.826020293725674,6.826030884446401,22.41165309746839,-0.23216436509739172,-0.7475402104065856,4.780582429201348,-0.12593857207830025,4422.966011712512,957.5158473456919,0.0,1
120,150,-3.5994916448085177,10.063178563688556,10.687558322915818,33.13075968198609,-0.3257041517308659,-1.064402937533419,4.193969402478676,-0.048584407212835974,7944.950033889657,1128.8405419368155,0.0,2
130,160,-5.246481219764208,11.57776401866614,12.711026113625087,33.13075968198609,-0.14453731700345107,-0.9531406645568444,3.146515213207451,0.006539707592485198,14022.832339613997,1942.597027203451,0.0,2
140,170,-3.805440978571179,11.697326669197002,12.30076551468632,33.13075968198609,0.3837645173852428,-1.0863351767019438,3.4368451694119915,0.16783747203278432,10611.20539179924,1519.2714321893245,0.0,2
150,180,-4.197772148983222,12.777040904515044,13.448942906058816,41.30149201743302,-0.17835612755229496,-1.254346340292198,3.8758338209552954,0.21789827915903634,23992.84647983528,1484.539875251213,0.0,2
160,190,-3.7315852064444623,12.620081930586132,13.160212615594846,41.30149201743302,-0.10703298718887518,-1.4951657922321158,4.689603726348137,0.15962547263031449,17358.280151589992,1240.4435105534342,0.0,2
170,200,-4.188824488734637,12.904133948916252,13.566979161515505,41.30149201743302,0.5576736139616225,-1.374663978970976,4.195202372413229,0.11822389854268989,11339.472829065824,1685.7283868064603,0.0,2
180,210,-2.0004523125491382,10.564061081843116,10.751799663112008,36.11120225324248,0.10730486129041875,-1.4729916944140184,4.9735770179526675,-0.072117589786207,12009.869454088926,1654.6253068855601,0.0,1
190,220,-1.8617646848635863,9.495345436353292,9.67614348268361,22.520526089081613,-0.16936547147175604,-0.6860929685222329,2.4718145199000623,-0.07145758940300087,5644.406428332732,1350.3087793148106,0.0,2
200,230,-3.5298241730180657,8.888301338859199,9.56355370052309,22.520526089081613,-0.08495567537416462,-0.4803618970255741,2.3794292296552935,-0.047321247103126046,7265.158301720326,1055.200741430434,0.0,1
210,240,-5.005357063228098,9.136874954573617,10.418065236209745,25.795878227013873,-0.07032543332228758,-0.5330019771503322,2.551459157115966,0.0986623589310143,7254.624904592033,958.3311255022993,0.0,1
220,250,-3.8003861509355903,9.145420640362332,9.90361820676607,25.795878227013873,0.34913607147307835,-0.7509132806633649,2.820859606463669,0.20824729768738293,9174.956498191055,692.5815383908554,0.0,1
230,260,-1.6027483479802564,9.692316631977148,9.823940348019947,25.795878227013873,0.51871792776641,-0.8406732096978643,2.8192955472117975,0.36724101453248426,9369.293997984383,656.9460085512046,0.0,0
240,270,-0.4101989781815519,11.826646303144026,11.83375789769976,38.89332872845762,-0.20928804682810837,-1.5979911609603608,5.1782791122933665,0.0896635111158828,13130.932335780351,2268.5709790674437,0.0,1
250,280,-1.7094050299942032,12.673889656717472,12.788649052469129,38.89332872845762,-0.3301580114528774,-1.3388074003171604,3.9561071830902903,0.1320920512077114,19034.464441288383,2862.783001659452,0.0,2
260,290,-2.586726802749566,12.358353705362347,12.62616576237245,38.89332872845762,0.134732046493649,-1.2767933841394181,3.9821379938754027,0.04925232966888775,18865.59274941988,2788.6374467436317,0.0,1
270,300,-0.3318318510201986,8.451552508979217,8.458064328756574,25.30291984931523,0.36413511519993186,-1.1701687586710474,4.331741797954141,-0.0782995508933895,6837.152974418639,1173.660771823418,0.0,1
