sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,fault_type,severity,repetition
0,11.076622429028005,11.05984585,221.6221,227.3921659116757,227.35284458978634,-5.7307445897863545,-0.03932132188936066,linear_drift,0.125,1
1,10.799379878757392,11.064469531375419,221.6221,226.74235860933914,227.3636816778108,-5.741581677810814,0.6213230684716677,linear_drift,0.125,1
2,11.203143654408576,11.069093212750836,221.6221,227.6887091950665,227.37451876583555,-5.752418765835557,-0.31419042923096185,linear_drift,0.125,1
3,11.030842503402274,11.073716894126255,221.6221,227.28486589606484,227.38535585385978,-5.763255853859789,0.10048995779493453,linear_drift,0.125,1
4,11.251997549122224,11.078340575501672,221.6221,227.8032140483134,227.3961929418844,-5.774092941884419,-0.40702110642899925,linear_drift,0.125,1
5,10.826880676480314,11.08296425687709,221.6221,226.8068155953356,227.40703002990892,-5.784930029908935,0.6002144345733313,linear_drift,0.125,1
6,11.038618120607632,11.08758793825251,221.6221,227.30309056192255,227.41786711793333,-5.795767117933337,0.1147765560107814,linear_drift,0.125,1
7,11.21920451627794,11.092211619627927,221.6221,227.72635300304051,227.42870420595796,-5.806604205957967,-0.29764879708255876,linear_drift,0.125,1
8,11.269894169500546,11.096835301003345,221.6221,227.84516054821955,227.43954129398242,-5.8174412939824265,-0.40561925423713774,linear_drift,0.125,1
9,11.029096504546235,11.101458982378762,221.6221,227.2807735848183,227.45037838200705,-5.828278382007056,0.16960479718875376,linear_drift,0.125,1
10,10.93694200137924,11.106082663754181,221.6221,227.0647797951106,227.4612154700315,-5.8391154700315155,0.3964356749208946,linear_drift,0.125,1
11,11.027701800354514,11.110706345129598,221.6221,227.27750464587842,227.4720525580559,-5.849952558055918,0.1945479121774838,linear_drift,0.125,1
12,11.02872874226015,11.115330026505017,221.6221,227.27991161533043,227.48288964608065,-5.860789646080661,0.20297803075021648,linear_drift,0.125,1
13,11.313247464118186,11.119953707880436,221.6221,227.946772971693,227.4937267341051,-5.871626734105121,-0.4530462375878983,linear_drift,0.125,1
14,10.786092669398606,11.124577389255853,221.6221,226.7112157502773,227.50456382212957,-5.88246382212958,0.7933480718522787,linear_drift,0.125,1
15,11.119814662587437,11.129201070631272,221.6221,227.49340083663134,227.5154009101542,-5.89330091015421,0.02200007352286093,linear_drift,0.125,1
16,10.611165838527953,11.133824752006689,221.6221,226.3012183239681,227.52623799817866,-5.904137998178669,1.2250196742105572,linear_drift,0.125,1
17,10.716199737985283,11.138448433382107,221.6221,226.54739913132858,227.5370750862033,-5.914975086203299,0.9896759548747127,linear_drift,0.125,1
18,11.283008803727183,11.143072114757526,221.6221,227.8758989218195,227.54791217422775,-5.925812174227758,-0.3279867475917513,linear_drift,0.125,1
19,11.28890408121419,11.147695796132943,221.6221,227.88971640530673,227.55874926225232,-5.936649262252331,-0.33096714305440855,linear_drift,0.125,1
20,11.34164631937131,11.152319477508362,221.6221,228.01333484505437,227.56958635027678,-5.94748635027679,-0.44374849477759426,linear_drift,0.125,1
