window_start,window_end,mean,standard_deviation,rms,maximum_error,slope,skewness,kurtosis,autocorrelation_lag1,dominant_frequency_energy,wavelet_detail_energy,dropout_ratio,spike_count
0,30,0.5018507046362705,1.4387589378645795,1.5237720994391304,4.5303963874921465,-0.029892690881238512,1.120239532424379,3.4999616352240848,0.06601008063094005,214.9234052754118,23.385152163720377,0.0,1
10,40,0.012980923177481903,1.3257028979286323,1.3257664492447052,4.5303963874921465,-0.002142356763553758,1.1950772191884984,5.53814032286148,-0.05844920861176146,165.41399868310194,26.087359401508365,0.0,1
20,50,0.13981472273299006,1.386609618523821,1.3936406964765629,4.5303963874921465,-0.006070312090359727,0.8827775433703535,4.454114570354599,0.03993874894846412,175.37557600080655,25.788911401048125,0.0,1
30,60,-0.28539702109853804,1.45990358241153,1.4875382111360833,4.262068044641637,-0.018633219407856703,-0.41044389034030376,3.0596671352726195,0.03640054596494587,218.1736474189335,39.4240371305256,0.0,1
40,70,0.23306497772257445,1.5950024569831538,1.6119404832757076,4.262068044641637,0.04319634829218574,-0.5613882403198888,3.202134291356664,0.30702212695548964,304.0008067189684,35.07937653336823,0.0,1
50,80,0.291355347539934,1.5776589081502401,1.6043364887098726,4.262068044641637,0.050354022701347596,-0.6558709877202633,3.400990996179969,0.2832906578859903,309.4644778265431,35.99395270816079,0.0,1
60,90,0.6719124866681568,1.153355216499552,1.3348013504515623,2.9859336307399644,-0.04086926775448293,0.14618058484853205,1.7972596568579675,0.2916680703842361,181.94196016885513,18.942785591221906,0.0,1
70,100,0.13127324273408855,1.1265734740204523,1.1341959515993847,2.298009465534051,-0.028218454556143614,-0.23170790876494846,2.411806497129261,0.2924711219700463,129.9018168553396,14.297000117109928,0.0,2
80,110,-0.08539493185279905,1.2384113290847631,1.2413520509475278,3.3853829442527967,-0.010749991603203314,-0.5730397978603304,3.087460631704926,-0.05695658267702796,156.3068596901178,21.46609195076508,0.0,1
90,120,-0.1219855364917142,1.2731716869366296,1.2790021952796773,3.3853829442527967,0.04505772903587349,-0.5854614110116517,2.7977524600824,0.07620959196072759,93.26657596551946,20.481901324013247,0.0,1
100,130,-0.009897152822190947,1.4487067001838607,1.4487405070583192,3.3853829442527967,-0.0007409418190091342,-0.15697298818226504,3.0379092146125592,0.008609937678111319,199.6949738789518,24.48287348407424,0.0,2
110,140,-0.0039437339279402295,1.3617692043850966,1.3617749149727032,3.2695226974581146,-0.03848623962662808,0.16699851810277722,2.781531984224886,0.10421774141443972,114.65715507615784,22.326911300918997,0.0,2
120,150,-0.3278744130059749,1.393417046209433,1.4314722125738362,3.2695226974581146,-0.03277970476856032,0.4532228901845782,3.0443890369957813,0.19534444318835611,255.50023623290954,22.027544640586193,0.0,1
