sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,fault_type,severity,repetition
0,11.119030943805706,11.05984585,221.6221,227.49156393898772,227.35284458978634,-5.7307445897863545,-0.13871934920138074,spike,0.035,1
1,10.94859525772572,11.05984585,221.6221,227.09209295848535,227.35284458978634,-5.7307445897863545,0.260751631300991,spike,0.035,1
2,11.53243891052655,11.05984585,221.6221,228.46051879587083,227.35284458978634,-5.7307445897863545,-1.1076742060844822,spike,0.035,1
3,10.80321932247526,11.05984585,221.6221,226.75135758356703,227.35284458978634,-5.7307445897863545,0.6014870062193154,spike,0.035,1
4,10.793092983109506,11.05984585,221.6221,226.72762324243,227.35284458978634,-5.7307445897863545,0.6252213473563302,spike,0.035,1
5,11.279999768000181,11.05984585,221.6221,227.86884627644997,227.35284458978634,-5.7307445897863545,-0.5160016866636283,spike,0.035,1
6,11.217230508167663,11.05984585,221.6221,227.72172627859385,227.35284458978634,-5.7307445897863545,-0.36888168880750527,spike,0.035,1
7,11.156570598092733,11.05984585,221.6221,227.57955022197012,227.35284458978634,-5.7307445897863545,-0.22670563218377993,spike,0.035,1
8,10.605659851474016,11.05984585,221.6221,226.28831326812178,227.35284458978634,-5.7307445897863545,1.0645313216645604,spike,0.035,1
9,11.30391512311612,11.05984585,221.6221,227.92489962171436,227.35284458978634,-5.7307445897863545,-0.5720550319280164,spike,0.035,1
10,10.927119933366239,11.05984585,221.6221,227.04175861198917,227.35284458978634,-5.7307445897863545,0.31108597779717684,spike,0.035,1
11,10.841351940315098,11.05984585,221.6221,226.8407336678129,227.35284458978634,-5.7307445897863545,0.5121109219734308,spike,0.035,1
12,11.11576840748241,11.05984585,221.6221,227.4839171332394,227.35284458978634,-5.7307445897863545,-0.1310725434530582,spike,0.035,1
13,11.396168738511498,11.05984585,221.6221,228.14112571288388,227.35284458978634,-5.7307445897863545,-0.7882811230975335,spike,0.035,1
14,11.331117565513903,11.05984585,221.6221,227.98865731581378,227.35284458978634,-5.7307445897863545,-0.6358127260274387,spike,0.035,1
15,10.756962541309234,11.05984585,221.6221,226.64293990325461,227.35284458978634,-5.7307445897863545,0.7099046865317291,spike,0.035,1
16,10.906889674550257,11.05984585,221.6221,226.9943424780156,227.35284458978634,-5.7307445897863545,0.358502111770747,spike,0.035,1
17,11.339861347019419,11.05984585,221.6221,228.00915118685458,227.35284458978634,-5.7307445897863545,-0.6563065970682374,spike,0.035,1
18,10.962343945086722,11.05984585,221.6221,227.12431744003055,227.35284458978634,-5.7307445897863545,0.22852714975579147,spike,0.035,1
19,11.135671840637078,11.05984585,221.6221,227.53056724590363,227.35284458978634,-5.7307445897863545,-0.17772265611728244,spike,0.035,1
20,10.870673452142649,11.05984585,221.6221,226.90945808433003,227.35284458978634,-5.7307445897863545,0.4433865054563171,spike,0.035,1
21,11.034378828083595,11.05984585,221.6221,227.29315441310212,227.35284458978634,-5.7307445897863545,0.059690176684227936,spike,0.035,1
22,10.777314242055219,11.05984585,221.6221,226.69064067554518,227.35284458978634,-5.7307445897863545,0.6622039142411609,spike,0.035,1
23,10.838657805245726,11.05984585,221.6221,226.83441909366172,227.35284458978634,-5.7307445897863545,0.5184254961246211,spike,0.035,1
24,10.96877834900529,11.05984585,221.6221,227.1393985401299,227.35284458978634,-5.7307445897863545,0.2134460496564543,spike,0.035,1
25,10.963910680338241,11.05984585,221.6221,227.12798958922372,227.35284458978634,-5.7307445897863545,0.22485500056262708,spike,0.035,1
