window_start,window_end,mean,standard_deviation,rms,maximum_error,slope,skewness,kurtosis,autocorrelation_lag1,dominant_frequency_energy,wavelet_detail_energy,dropout_ratio,spike_count
0,30,0.05529075646283938,0.5738494908425027,0.5765069868530931,1.6870484383667872,0.016905270828992045,0.594736756195404,3.346315622395883,-0.24904378007413583,35.63149970409792,5.114317600573869,0.0,1
10,40,0.13301564804293092,0.5430818842343251,0.559134237556408,1.6870484383667872,0.01995580427587412,0.42915503071879546,3.6450267940970154,-0.21191890485847228,31.44527384176795,4.6423804357351335,0.0,1
20,50,0.25970993753482124,0.47368272776839065,0.5402079027934005,1.6870484383667872,0.0010588773862651186,0.34149356926766655,4.898691955083432,-0.3737729477557369,23.135028733862782,3.8787231642448297,0.0,1
30,60,0.3486101413769139,0.3984685067204377,0.5294394975054727,1.3062798682487369,0.018561809632010966,0.3185932370941034,2.573206804915676,0.17164789539230538,17.917176526453275,2.047895390166764,0.0,1
40,70,0.45591788959528684,0.45308208722315435,0.6427631755285225,1.4897368123567958,0.015711291024865744,0.4569191512596214,2.494103502003293,-0.19509490498223003,19.406476431495054,4.052106592967608,0.0,1
50,80,0.5362927701644215,0.4763657645716801,0.717310446729023,1.4897368123567958,-0.0020541469847312156,0.2672566415205419,2.3155582445416982,-0.22048119365940394,25.305229606127106,4.1948020472810255,0.0,1
60,90,0.4252056890202861,0.5262259691987118,0.6765453781043366,1.4897368123567958,-0.01203318236690551,0.0837605218398802,2.755586472639365,-0.22693667819724195,20.263987728415824,4.92048355441655,0.0,1
70,100,0.5171638661827027,0.5753684725518092,0.7736325637482193,1.8683465022101586,0.013045422096124018,0.11921983603314161,2.950021693062297,0.0890895360607241,30.282633728599638,4.041941550778495,0.0,1
80,110,0.4653038444314499,0.6731545112861309,0.8183181922134914,1.8683465022101586,-0.007232527431286725,-0.39503874998183836,3.1577988615113695,0.2915315807215321,37.955644434772886,4.51443787551329,0.0,1
90,120,0.6987665884472809,0.6374564937793835,0.9458464603685721,1.8683465022101586,-0.0069105221319193085,-0.8315876067173263,4.281319125320297,0.36189055922201374,39.16889198091561,3.512416590399067,0.0,1
100,130,0.6154478534364576,0.6257597804346394,0.8776966236172676,1.613508800813804,0.0010025789726071685,-0.7523056472219812,3.8544930388791,0.29482392542217106,38.44154127861156,3.5346941654046167,0.0,1
110,140,0.8063323772923847,0.49377382260644936,0.9455075306740681,1.613508800813804,-0.00944373008409095,-0.14571312762220698,1.9319556769874415,-0.032089370910521116,20.485848397642314,3.10979775561097,0.0,0
120,150,0.7496482695218067,0.504059212453121,0.9033538717777769,1.6092433428459572,0.003744071352082832,0.17936167017867768,1.9238013473736801,-0.10371840047015216,33.29912645525327,3.3155875536041055,0.0,0
130,160,0.8600681318355915,0.4450936995926209,0.9684139573633842,1.8927872868542295,-0.0016659592144509607,0.4210722493843395,2.5328489152109634,0.054900834655624904,18.13661733972757,2.29725476303547,0.0,1
140,170,0.8461516725805381,0.48903969869136577,0.9773087945511306,1.8927872868542295,0.009997795252301883,0.2551083839227976,3.149051735953827,0.11786934566675691,21.690510769401588,2.0111974530490557,0.0,1
150,180,0.9708948388796007,0.5079173451846681,1.0957266163156243,2.0761768572493224,0.015225000567070978,0.00036749273305298536,3.372677523895018,0.040442854461324125,16.017393586801457,2.8042435271422392,0.0,1
160,190,0.981621603148299,0.5314338876917098,1.116245021827449,2.0761768572493224,0.007065329703123057,-0.2800693797327582,3.2014482174766554,0.14816241655554968,36.02810964184128,3.1037380823265814,0.0,1
170,200,1.0194013455113766,0.44636135871702415,1.1128421117957896,2.0761768572493224,-0.008611635793222015,0.09365976287877635,3.2698968336592835,-0.1262474898858146,19.79322505907861,3.659535397412823,0.0,1
180,210,0.9875340625076906,0.46144349260885903,1.0900245967334892,1.968658004432541,0.003932259732821053,0.1313782843400461,2.878850241267847,-0.1499704468180806,17.12028832768685,3.374929949987439,0.0,1
190,220,1.0565006224726952,0.41706844587823627,1.1358431466679189,1.968658004432541,0.007060387842130999,0.28524444046213876,2.5861939770215994,-0.387017136494336,15.272487008199619,3.2094931866289422,0.0,1
200,230,0.9736585470573668,0.5275300465926555,1.1073838161703067,2.1160786698152947,-0.011514915854998815,0.253855918360863,2.5415054878215653,-0.15729251278384893,23.232948463098424,4.257028420990588,0.0,0
210,240,1.0952023349240505,0.5857804466103068,1.2420172647970973,2.3042627596204284,0.013425562512926663,0.2170769743476245,2.5137166693992357,0.1774560497633445,53.709287337402316,3.741472680148726,0.0,1
220,250,1.2458466984547045,0.6474222581722625,1.404026202186896,2.486381355223841,0.044579112491214636,-0.10658221241367727,2.2662602081998733,0.2516323186597537,42.1471006886293,4.383837632894231,0.0,0
