window_start,window_end,mean,standard_deviation,rms,maximum_error,slope,skewness,kurtosis,autocorrelation_lag1,dominant_frequency_energy,wavelet_detail_energy,dropout_ratio,spike_count
0,30,4.684289163831007,1.4361337495565638,4.899494373606321,7.645549279038505,0.01896505020269981,-0.20777013569067757,2.7004976388201922,0.2837122568250001,158.8525385667056,23.621343995219338,0.0,1
10,40,4.698991518922942,1.1398079403449746,4.835254226592765,7.645549279038505,-0.0027599369754754775,0.45032121291773114,3.1602984186459366,0.04498021802416228,89.65786447285701,14.663875023198388,0.0,2
20,50,4.796847767166977,1.1429717810681024,4.9311391172519965,7.645549279038505,-0.0025205960212490116,0.1405939360826495,3.3490543676811075,-0.01915029983794761,128.7540853604016,20.07625846422314,0.0,1
30,60,4.61295688360777,1.2842387682175458,4.788385993611754,7.414632163639226,-0.015404669501120348,-0.09879683535650044,2.8747383806511855,-0.13981141505148345,135.2137809167239,24.48822544497675,0.0,1
40,70,4.640925928325987,1.4350448371610098,4.857730659152573,7.7542275955206605,-0.01199006247104564,0.018752561919422397,2.476558815032688,-0.12812621047380304,155.46940026049975,24.81602424327528,0.0,1
50,80,4.488789175745357,1.378445608848794,4.6956725355206785,7.7542275955206605,0.004589466146157351,0.4794555667003137,2.8322242077726894,-0.16981792144108424,151.31649718051438,19.657399250078,0.0,2
60,90,4.686025003631501,1.2597923869680703,4.8524125126500035,7.7542275955206605,0.009778702796718334,0.3311926736490857,2.4546491924104776,-0.05850886776664008,114.47050226800938,22.289221551136944,0.0,1
70,100,4.666561201630551,1.3565613057522414,4.859737855566676,7.076597740157695,0.013092598577479993,0.006688558678642163,2.3189084430879396,-0.15745711988568548,135.404170356237,34.000630469907875,0.0,0
80,110,4.861999991031477,1.6063299654415353,5.120482386520384,8.361787354010858,-0.0027148384981686372,0.25871544031833593,2.3004695701399176,-0.1864415040221673,146.1824176306974,55.00708800167222,0.0,1
90,120,4.915498611498007,1.580177292902407,5.16324383277056,8.361787354010858,0.0020872545266312085,0.28391910357527367,2.3017649386264263,-0.06944494545202923,270.92214054564283,49.034769830386864,0.0,1
100,130,4.784296307962055,1.5630005863089798,5.033136397434662,8.361787354010858,-0.04341475981484447,0.3555791218956685,2.434579097985976,0.09155586099972006,276.58839459228597,33.262345026988626,0.0,1
110,140,4.5990779127386,1.4442726898307088,4.820522922882005,7.082441873045127,-0.044749372803216426,-0.28203435523590986,2.0016687521043286,0.1936106016605433,249.1701450471803,14.403598123547281,0.0,0
120,150,4.395815457306465,1.3871713011873081,4.609494305618799,7.082441873045127,-0.013434792032234308,-0.2337687355078657,2.0915734771349324,0.004511797832193654,198.80607121809413,15.729954557897823,0.0,0
130,160,4.6391728210422265,1.2229861205174486,4.797668133007453,6.812910692916603,0.015452465560633285,-0.5072336366326778,2.5979727181915093,-0.08900074242172816,133.80998292885488,17.88631972812758,0.0,0
140,170,4.497622288168153,1.1503080041922444,4.6423932137999335,6.812910692916603,-0.0156714598792545,-0.34009053304693754,2.862303540062845,-0.07433308785341539,123.63260358784521,24.093929619708454,0.0,1
150,180,4.683600231393075,1.522605441107427,4.92487953728771,8.088337359941988,0.0070299373841209815,0.3500483415820916,2.7152722137257017,-0.07337812223333465,255.8217304010338,33.3863709224259,0.0,2
160,190,4.7269934977798505,1.5088819532028614,4.9619746348358404,8.088337359941988,0.05115107847216493,0.25950105818301733,2.7016001297600614,-0.0497049069146504,175.65893284759534,35.312168539140885,0.0,2
170,200,4.894278414136314,1.5114303409582113,5.122341541780451,8.088337359941988,-0.021146499366521205,0.17020581549842692,2.2783517095316626,0.04369118917330399,309.0230277220302,28.61228961605644,0.0,1
180,210,4.625418122528602,1.220293815356903,4.783681616079223,6.382622100729122,-0.04841850388622855,-0.17735568742474755,2.0974083828950394,0.15683692823887965,126.31003136426305,18.79339898426239,0.0,0
190,220,4.325820447858329,1.297796543435486,4.516303623015434,6.525273395645627,-0.012898810998062319,0.08824294937343179,2.0472480107616744,-0.08555009239372983,180.25017750719053,28.199558089644466,0.0,0
200,230,4.145843113611386,1.5478910562562873,4.425379288232496,6.525273395645627,-0.005119117307766313,-0.47727151637364085,2.4571069941819617,0.09254977049804927,252.5301880569849,29.31476903416415,0.0,0
210,240,4.172903193147605,1.6534190709865146,4.488531573207812,6.525273395645627,0.004808467521124072,-0.5285931565524431,2.3544273511882725,0.018258510631997925,273.4018931695086,32.01252225350602,0.0,0
220,250,4.407109149285316,1.6142497505925633,4.693443651627501,6.838503461466871,0.0469588039735748,-0.7789255842116032,3.006525726716094,0.14015923652765386,278.6750596810808,23.59452097117215,0.0,0
230,260,4.704080974700499,1.3547748279199368,4.895282693665882,7.079792317763804,0.028004267725647836,-0.5000703738713017,3.3941506581569967,-0.16672363790853525,155.00308598074426,28.35055577202994,0.0,0
240,270,4.618002098530224,1.4759341751730513,4.848125933953583,7.278412942864179,-0.04392829553606956,-0.5046031258076908,3.6711405902595184,0.1360621138123861,409.0179893118838,37.302175138489005,0.0,0
250,280,4.646572561757784,1.6464142295523225,4.9296365370027715,8.235624919316024,0.0029409132544236933,0.0035418244853631414,3.3524367247489972,0.06285066539892271,251.40778643937415,50.649579127478496,0.0,1
260,290,4.6263321888515145,1.4801519871201296,4.857344894752616,8.235624919316024,0.028904208397649858,0.06443194463117131,4.489713648624563,0.013323169921474897,187.2502302137525,40.26772870173236,0.0,1
270,300,4.736923368428021,1.1854900635524273,4.883014405993597,8.235624919316024,-0.03165343025268756,0.9053677857513897,4.687575615950441,-0.25676093795447313,169.72431226899187,30.05832099237877,0.0,2
